,text,title,language
7759,"Wat hebben FC De Kampioenen en Friends gemeen? Beide series zijn jaren na de laatste aflevering nog steeds immens populair en krijgen er nog dagelijks fans bij. En om die fans te plezieren brengt de Amerikaanse serie nu een eigen kookboek uit. Of de recepten in de smaak zullen vallen, is nog maar de vraag.\n\nIn 2004 kwam er na tien jaar een einde aan de reeks ‘Friends’ en dat tot grote spijt van miljoenen fans. Maar Rachel en co. raakten niet in de vergetelheid, integendeel. De afleveringen werden keer op keer opnieuw uitgezonden en de acteurs bleven razend populair. Maar naast het herbekijken van de afleveringen, kunnen fans binnenkort ook aan de slag met de recepten uit de reeks.\n\nIn totaal staan er zeventig recepten in het boek, waaronder de vreselijke trifle die Rachel haar vrienden ooit eens voorschotelde. Maar ook Monica, die in de reeks kok was, doet haar duit in het zakje. En Phoebe? Zij verrast ons met een recept voor havermoutkoekjes.\n\nHet boek ‘Friends: The Official Cookbook’ is momenteel enkel te bestellen op Amazon en kost ongeveer 23 euro.",‘Friends’ brengt kookboek uit met recepten uit de reeks,nl
7760,"Na een week staat de teller van de inzamelactie voor de Davidsons uit het Vier-programma Don’t worry be happy op 5.445 euro. Meer dan de vooropgestelde 5.000 euro, dus.\n\nDe Davidsons, oftewel het gezin Peirsman-Ouderits uit Olen, heeft het al jaren moeilijk. Zo lijdt mama Els al een hele poos aan kanker. En sinds papa Eddy werkloos werd, had het gezin met elf kinderen het helemaal lastig om de eindjes aan elkaar te knopen. Reportagemaker Peter Boeckx (58), de man achter Don’t worry be happy, startte daarom een inzamelactie. Hij kreeg steun van gezichten uit het programma The sky is the limit zoals Michel Van den Brande, Frederik Laeremans en Marie-Anne De Nil. De Davidsons zijn later weer te zien in het nieuwe seizoen van Don’t worry be happy.\n\nAlle info is te vinden op www.gofundme.com/f/peter-zoekt-peters-amp-meters.",Peter Boeckx zamelt méér dan gehoopt in voor de Davidsons,nl
7761,OHL en Beerschot bezorgen de clubs uit de rechterkolom van 1A nachtmerries. Zij waren een belangrijke reden om volgend seizoen toch met zestien in plaats van achttien ploegen te starten in de hoogste voetbalklasse. Waarom jagen de zeven miljardairs in het Belgisch voetbal vooral de degradatiekandidaten op kosten?,3.470.000.000 euro heeft OH Leuven-eigenaar Aiyawatt Srivaddhanaprabha op zijn rekening staan,nl
7762,"Sportieve sandalen met klittenband maakten vorige zomer plots een opmars. En terwijl fashionista’s voordien nog liever ter plekke dood vielen dan een dergelijk paar schoenen aan te trekken, blijft hun populariteit rijzen. Zelfs bij luxemerken als Chanel en Sportmax.\n\nStaan er komende zomer veel wandelingen in velden, bossen en duinen op het programma? Dan heb je nu het perfecte excuus om een paar trendy wandelschoenen met klittenband in huis te halen. Comfortabel zijn ze zeker, maar nu blijkbaar ook hipper dan ooit. Chanel, Sportmax en Phillip Lim gingen er volop voor en tijdens de internationale modeweken in februari verschenen heel wat influencers ermee op straat.\n\nHoe combineer je dit schoeisel nu met je garderobe? Regels zijn er niet echt. Influencers doen het je voor met een mantelpak, al dan niet met korte broek, of zelfs enkellange, zwierige jurken.",TREND. Onder een pak of enkellange jurk? Kies voor comfort met wandelsandalen,nl
7763,"In ‘Ontoerekeningsvatbaar’ gaat Stefaan Degand (41) opnieuw aan de slag met de 54-jarige pedoseksueel Dennis. De samenwerking tussen de twee heren verloopt niet van een leien dakje, vooral omdat Degand er nog steeds aan twijfelt of hij het project wel wil voortzetten.\n\nIn de uitzending van vorige week maakte acteur Stefaan Degand kennis met Dennis, een man die zedenfeiten pleegde met minderjarige meisjes. De twee werden samengezet om een voorstelling te maken rond de gedichten die de geïnterneerde schrijft.\n\nAl vijf keer werd Dennis veroordeeld voor zedenfeiten, en de verleiding loert steeds om de hoek. “Bepaalde zenders mogen niet opstaan in de instelling”, zegt hij. “VtmKzoom, Zappelin of ook het programma The voice kids… Het is niet aangewezen om ernaar te kijken omdat het mij kan triggeren.”\n\nDegand probeert Dennis tijdens hun ontmoeting het nodige inlevingsvermogen bij te brengen, maar dat is makkelijker gezegd dan gedaan. “Het maakt me bang omdat ik geen controle over mezelf voel”, verontschuldigt Dennis zich.\n\nGeen rechter of beul\n\nDennis past de tips van Degand evenwel met verve toe in de praktijk. Maar die laatste blijft met twijfels zitten over het project. “Omdat het discutabel is”, zegt hij. “Is het maatschappelijk relevant om zo iemand een platform te geven? Ik wist niet wie ik voor me had. Bij het vorige gesprek wou ik na drie tellen opstaan. Ik ben geen rechter of beul om te oordelen over een ander. Maar is wat we doen wel goed?” Maar Dennis zet door. “Of dit zinvol is? Als ik met dit gesprek één pedoseksueel tot inzicht kan laten komen of overtuig om hulp te zoeken, vind ik dit opzet geslaagd.”\n\nOntoerekeningsvatbaar\n\nCanvas, 21.25 uur",Stefaan Degand twijfelt over samenwerking met pedoseksueel Dennis,nl
7764,"Na het Gala van de Gouden Schoen op 15 januari stapt Peter Bossaert, CEO van de voetbalbond, af op Jesse De Preter, makelaar van Roberto Martinez. Of er over een contractverlenging van de bondscoach kan worden gepraat. Eindelijk. Want Martinez had eerder al aangegeven dat hij bij de Rode Duivels zijn werk wilde afmaken. Toch is die contractverlenging pas sinds deze week een feit, acht gesprekken en vier maanden later. Een overzicht waarom dit alles zo lang aansleepte.","Achtste keer, goede keer: waarom de contractverlenging van bondscoach Roberto Martinez zo lang aansleepte",nl
7765,"Omdat de fans van Thuis hun dagelijkse afspraak missen, laten de makers de soap vanaf maandag verderleven in een radiofeuilleton. Het is meteen de terugkeer van het hoorspel: ooit erg gesmaakt, nu nagenoeg verdwenen. “Radio is veel intiemer dan tv. En tegelijk krachtiger, omdat je je fantasie moet gebruiken”, zegt Sara Vertongen, die destijds dochter Sylvia speelde in ’t Koekoeksnest.",‘Thuis’-fans moeten voor nieuwe dagelijkse afspraak naar de radio: “Veel intiemer en krachtiger dan tv”,nl
7766,"Ivan Leko komt niet alleen naar Antwerp. De technische staf wordt herbekeken en hij hoopt dat hij zowel Rudi Cossey (58) als Edward Still (29) kan meebrengen.\n\nCossey en Still waren al zijn assistenten in het kampioenenjaar bij Club Brugge en konden erna mee naar Al Ain, maar dat lag door familiale redenen moeilijk. Als ze allebei tekenen bij The Great Old, is het de vraag wat er met huidig T2 Wim De Decker gebeurt. Hij heeft wel altijd opengestaan voor andere functies in het voetbal. Keeperstrainer Vedran Runje, met wie Leko nog samenspeelde bij Hajduk Split, blijft aan boord.",Wordt Ivan Leko bij Antwerp herenigd met assistenten van bij Club Brugge?,nl
7767,"Wetstraatjournaliste Goedele Devroy heeft een gehandicapte zoon Quinten die nu, in tijden van quarantaine, volledig terugvalt op haar zorgen en die van haar man. Het zijn dus moeilijke tijden, vertelde ze maandag in Gert Late Night. Om haar een hart onder de riem te steken, kreeg ze een bezoek van collega Wim De Vilder.",Goedele Devroy over zorg voor gehandicapte zoon tijdens lockdown: “Het is echt zwaar”,nl
7768,"Coronacrisis of niet, Kim Clijsters is vastberaden om een verlengstuk te breien aan haar tenniscomeback, dat vertelde ze aan VTM Nieuws. “Het is spijtig, maar veel kan je er niet aan doen. Het is voor iedereen hetzelfde.”\n\nIn september kondigde Clijsters via Instagram haar tweede comeback in het professionele tennis aan, zeven jaar na haar (tweede) afscheid. In haar eerste wedstrijd op het WTA-toernooi van Dubai charmeerde ze, maar verloor Clijsters haar eerste partij tegen Garbiñe Muguruza in twee sets. Later in maart volgde nog een tweede partij op het toernooi van Monterrey in Mexico, maar ook daar kon Clijsters niet winnen tegen Johanna Konta. Drie maanden sinds haar comeback zit de Limburgse nu thuis zonder competitie.\n\n“Het moment dat ik naar Dubai (Kims eerste comeback-wedstrijd) vertrok was er wel al sprake van corona, maar nog niet echt in België. Ik had voor mijn team wel al mondmaskertjes meegenomen om te dragen op de luchthaven. Toen konden we er nog een beetje met lachen.”\n\nMaar toen Clijsters een maand later op weg was naar haar derde tennistoernooi, Indian Wells, brak het coronavirus volledig uit zijn voegen. “Ik had in het begin wel een gevoel van ‘dju toch’. Het is spijtig, maar veel kan je er niet aan doen. Het is voor iedereen hetzelfde.”\n\n(lees verder onder de foto)\n\nFoto: Photo News\n\nLockdown in de VS\n\n“Ik heb dan toch beslist om met mijn team naar New Jersey (VS) te vliegen, waar Bryan (Lynch, Kims echtgenoot) zijn familie woont. Maar vanaf het moment dat ze daar ook begonnen praten over de lockdown, zijn Nicole en Fred (Kims entourage) onmiddellijk vertrokken naar België. Ik was dan een paar dagen alleen in de VS met mijn zoontjes, maar uiteindelijk zijn ook Bryan en Jada (Kims dochter) naar New Jersey overgevlogen. Zo waren we toch samen met het gezin.”\n\nHoe beleefde de familie Clijsters-Lynch de coronacrisis in de Verenigde Staten, vlakbij corona-broeihaard New York? “Blake is nu 3 jaar en is zich nergens van bewust. Jack daarentegen stelt zich wel vaak vragen en vraagt soms aan onbekende mensen: “heb jij corona?” Af en toe houdt hij zelfs zijn adem in, dus je merkt wel dat zelfs een zesjarige daarmee bezig is. Wij hebben ook onmiddellijk besloten om Bryan zijn ouders niet te bezoeken en alle contact binnen het gezin te houden.”\n\nMidden april trok de familie Clijsters opnieuw naar Bree met twee weken quarantaine. “De kinderen van vrienden van ons gingen met de fiets naar de winkel en kwamen met de boodschappentas tot voor ons deur. Toen was even alles wel echt heel strikt.”\n\nOp 8 juni viert Kim Clijsters haar 37e verjaardag en daarvoor wenst ze maar één ding: “Een virtuele knuffel, dat mag wel.”","Kim Clijsters (bijna 37) zet comeback verder ondanks coronacrisis: “Ik ga door, ook al spelen we dit jaar niet meer”",nl
7769,"Eén heeft de allereerste beelden van het tweede seizoen van Undercover vrijgegeven met een bloedstollende trailer. Heel Vlaanderen mag beginnen uitkijken naar zondag 6 september, want dan start het tweede seizoen van de populaire reeks. Het actieterrein van Bob (Tom Waes) verlegt zich dit seizoen van een camping naar een country- en western-manege waar ze zich cowboys in het Wilde Westen wanen. Zijn doelwit: de broers en wapenhandelaars Berger (vertolkt door Sebastien Dewaele en Wim Willaert).\n\nEen klein jaar na de gebeurtenissen van het eerste seizoen werkt Kim (Anna Drijver) bij Human Rights, een organisatie die zich inzet voor vrede en mensenrechten. Omdat haar onderzoek naar illegale wapenhandel in Syrië niet opschiet, vraagt ze tegen de regels in de hulp van haar ex-collega Bob (Tom Waes). Zo komt Bob in contact met de spil van de Belgische illegale wapenhandel: de broers Laurent en JP Berger. Op het eerste gezicht zijn dat vriendelijke kerels die de El Dorado Ranch runnen, een country- en western-manege in het Belgische achterland. Maar achter de schermen zijn de broers meedogenloze wapenhandelaars met bloed aan hun handen.\n\nBob gaat undercover en begeeft zich zo opnieuw in het hol van de leeuw. Hij probeert in de gratie te komen van de broers. Ondertussen zint Ferry Bouman vanuit de gevangenis op wraak. Hij wil Bob en Kim terugpakken en zet zijn zoektocht naar hun ware identiteit verder. En ook Polly, de tienerdochter van Bob, laat haar vader niet met rust. Zij wil eindelijk weten wie haar vader echt is en begint haar eigen onderzoek. Maar misschien brengt ze zo wel zijn missie in gevaar...",Eerste beelden van ‘Undercover 2’ beloven spannend seizoen: “Die hoer moet dood”,nl
7770,"Mark Zuckerberg lanceerde op zijn Facebook-pagina Facebook Shops. 'Het is een eerste stap binnen de visie van Facebook om online shopping op Facebook en Instagram te vergemakkelijken', schreef hij.\n\nNu bedrijven in coronatijden op zoek zijn naar nieuwe manieren om hun producten en diensten online aan te bieden, is het moment gekomen voor Facebook om stappen te doen in online shopping. Het kind kreeg de naam Facebook Shops.\n\nFacebook Shops maakt het voor bedrijven mogelijk gratis en eenvoudig een online omgeving te creëren die toegankelijk is voor klanten op zowel Facebook als Instagram, luidt het.\n\nOnline shopping\n\nBedrijven kunnen zelf de producten kiezen die ze in hun catalogus in Facebook Shop willen zetten en de 'look and feel' aanpassen door een coverafbeelding en accentkleuren die aansluiten op hun merkidentiteit. 'Zo kan elk bedrijf, ongeacht zijn grootte, zijn producten en diensten online zetten en in contact komen met klanten waar en wanneer het hen uitkomt', laat Facebook weten.\n\nMensen kunnen Facebook Shops vinden op de Facebook-pagina of het Instagram-profiel van een bedrijf, of ze ontdekken via Stories of advertenties. Vervolgens kunnen mensen door de volledige collectie van het merk bladeren, producten bewaren die hen interesseren en vervolgens een bestelling plaatsen.",Zuckerberg zet stappen in e-commerce met Facebook Shops,nl
7771,"Ivan Leko heeft als nieuwe trainer van Antwerp meteen heel wat werk. Dat zegt analist en publieklieveling in Deurne-Noord Patrick Goots. De Kroaat volgt Laszlo Bölöni op, en zal van Paul Gheysens 1 duidelijke opdracht hebben gekregen: breng de titel naar de Bosuil. Zoals hij dat eerder al deed bij Club Brugge.","Goots over komst Leko naar Antwerp: “Gheysens wil titel, Leko zal moeten werken”",nl
7772,"Elke avond selecteren we voor jou de interessantste programma’s op televisie. Maar als je daar je gading niet vindt, raden we ook series op Netflix en Telenet Play aan.","‘Het parket’ sluit de deuren, joga onder lichte dwang & #blijfinuwchateau",nl
7773,"Deurne - Het zijn droge tijden voor voetballiefhebbers. Antwerp-supporter Bart De Vré uit Deurne besloot daarom een compilatie te maken van de mooiste momenten van het voorbije seizoen. Dit evenwel vanuit het standpunt van de fans: er is met andere woorden geen bal te zien in de video, maar sfeer des te meer!\n\nBart werkt bij de sportdienst van stad Antwerpen, en is al zijn hele leven fan van Antwerp. Uiteraard is hij ook al jaren te vinden op de legendarische Tribune 2. Op de grote momenten maakt hij graag beelden met zijn smartphone en dat loont nu. Het korte maar krachtige Europese avontuur, de bekercampagne, mooie matchen tegen de Belgische topclubs... alles zit in zijn fanvideo. Hierboven zie je een verkorte versie, maar die-hard supporters vinden hier zijn volledige sfeercompilatie.",Het uitstekende (maar onafgewerkte) seizoen van de Great Old door de ogen van de Antwerp-fans,nl
7774,"Orbid ondersteunde al bedrijven als Renewi (zie foto), Agoria, Zorg-Saam, Novy en TE Connectivity.\n\nDe IT-dienstverlener Ricoh koopt het Vlaamse consultancybedrijf Orbid, dat zowat 140 medewerkers telt.\n\nDe Belgische dochter van de Japanse Ricoh-groep is vooral bekend als leverancier van printers en kopieerapparaten, maar schoof onder meer door overnames op in de richting van breed IT-advies en -diensten. In 2015 nam het de communicatiespecialist Upfront over, eind 2018 het IT-dienstenbedrijf Telesafe.\n\nMet de overname van Orbid krijgt Ricoh er een consultancypoot bij. Orbid adviseert een kleine 800 bedrijven in hr, IT en software. Het bedrijf telt 140 medewerkers in Merelbeke (hoofdkantoor), Antwerpen, Geel en Lokeren. De overname versterkt de positie van Ricoh in Vlaanderen, waardoor het bedrijf naar eigen zeggen een nationale dekking kan garanderen.\n\nOrbid zal als zelfstandig bedrijf in Ricoh opereren. Het 22 jaar oude consultancybedrijf kwam tien jaar geleden in handen van het investeringsfonds Vectis, dat het kort daarna doorverkocht aan het management. De huidige CEO is Jan Verfaellie, die eerder bij Agfa-Gevaert en de consultants Quadreon en Avenade werkte.\n\nDe klanten van Orbid zijn vooral Vlaamse kmo's. Het bedrijf deed opdrachten voor afvalverwerker Renewi, de weefgetouwenbouwer Picanol, staaltechnologiebedrijf Bekaert en de outdoorwinkelketen AS Adventure.",Ricoh Belgium neemt consultant Orbid over,nl
